Center,lombard_center,0,0,0,1,0,0,0,0,,,,

Star,Lombard,lombard_center,0,0,0,1,0,0,0,5.00E+06,5

Body,Shapiro,Lombard,40000000000.000000,0.000000,0,1,0,0,0,9116306.039613,2,0,1,30,41,255,255,255,0,0,0,127,44,34,255,0,0,

Body,Vogel,Lombard,50000000000.000000,30.000000,0,1,0,0,0,8416516.617328,2,0,1,19,51,255,255,255,0,0,0,127,44,34,255,0,0,
Body,Dunlop,Vogel,400000000.000000,30.000000,0,1,0,0,0,1525940.986390,3,0,1,8,43,255,255,255,0,0,0,127,44,34,255,0,0,
Body,Dorie,Vogel,630000000.000000,60.000000,0,1,0,0,0,788408.731451,3,0,1,16,46,255,255,255,0,0,0,127,44,34,255,0,0,

Body,Laswintha,Lombard,62500000000.000000,60.000000,0,1,0,0,0,4464369.640187,2,0,1,16,26,255,255,255,0,0,0,127,44,34,255,0,0,

Belt,Inner Belt,Lombard,78125000000.000000,90.000000,0,1,0,0,0,78125000000.000000,3,0,1,1,1,99,46,40,120,145,14,127,44,34,255,0,0,
Station,Asteroid base,Inner Belt,13000000.000000,90.000000,0,1,0,0,0,0.00E+00,22,3,0,10,

Belt,Middle Belt,Lombard,97656250000.000000,120.000000,0,1,0,0,0,97656250000.000000,3,0,1,1,1,99,46,40,120,145,14,127,44,34,255,0,0,

Body,Lombardi,Lombard,122070312500.000000,150.000000,0,1,0,0,0,96404156.620991,4,0,2,8,9,255,255,255,0,0,0,127,116,96,0,5,255,
Body,Morel,Lombardi,250000000.000000,150.000000,0,1,0,0,0,7574610.126041,3,0,1,13,48,255,255,255,0,0,0,127,44,34,255,0,0,
Body,Opaline,Lombardi,480000000.000000,180.000000,0,1,0,0,0,9010055.848872,3,0,1,30,35,255,255,255,0,0,0,127,44,34,255,0,0,
Body,Salvatore,Lombardi,710000000.000000,210.000000,0,1,0,0,0,7646328.623310,3,0,1,28,44,255,255,255,0,0,0,127,44,34,255,0,0,
Body,Archer,Lombardi,940000000.000000,240.000000,0,1,0,0,0,11041123.691519,3,0,1,15,41,255,255,255,0,0,0,127,44,34,255,0,0,
Station,Lombard Station,Archer,15000000.000000,0.000000,0,1,0,0,0,0.00E+00,0,122,0,10,
Station,Lombard STC,Archer,15000000.000000,127.000000,0,1,0,0,0,0.00E+00,36,68,0,10,
Body,Remy,Lombardi,1170000000.000000,270.000000,0,1,0,0,0,5534218.878750,3,0,1,27,51,255,255,255,0,0,0,127,44,34,255,0,0,
Body,Foreman,Lombardi,1400000000.000000,300.000000,0,1,0,0,0,2399403.363140,3,0,1,7,35,255,255,255,0,0,0,127,44,34,255,0,0,
Station,Foreman Military Base,Foreman,15000000.000000,0.000000,0,1,0,0,0,0.00E+00,15,71,0,10,
Body,Segal,Lombardi,1630000000.000000,330.000000,0,1,0,0,0,8833269.753105,3,0,1,29,44,255,255,255,0,0,0,127,44,34,255,0,0,

Belt,Lombards Outer Belt,Lombard,152587890625.000000,180.000000,0,1,0,0,0,152587890625.000000,3,0,1,1,1,99,46,40,120,145,14,127,44,34,255,0,0,
Station,Aikenites HQ,Lombards Outer Belt,13000000.000000,180.000000,0,1,0,0,0,0.00E+00,30,67,0,10,

Body,Samarra,Lombard,190734863281.250000,210.000000,0,1,0,0,0,28101443.525498,4,0,2,7,0,255,255,255,0,0,0,127,116,96,0,5,255,
Body,Fallon,Samarra,250000000.000000,210.000000,0,1,0,0,0,4019488.475218,3,0,1,16,40,255,255,255,0,0,0,127,44,34,255,0,0,
Body,Brammell,Samarra,480000000.000000,240.000000,0,1,0,0,0,665822.343591,3,0,1,30,33,255,255,255,0,0,0,127,44,34,255,0,0,
Body,Tappin,Samarra,710000000.000000,270.000000,0,1,0,0,0,4321378.391500,3,0,1,1,34,255,255,255,0,0,0,127,44,34,255,0,0,
Body,Bentley,Samarra,940000000.000000,300.000000,0,1,0,0,0,4723346.882768,3,0,1,10,37,255,255,255,0,0,0,127,44,34,255,0,0,
Station,Bentley CMC HQ,Bentley,15000000.000000,0.000000,0,1,0,0,0,0.00E+00,17,45,0,10,
Station,Bentley Processing Facility,Bentley,15000000.000000,127.000000,0,1,0,0,0,0.00E+00,1,15,0,10,
Body,Turner,Samarra,1170000000.000000,330.000000,0,1,0,0,0,4678270.169241,3,0,1,12,40,255,255,255,0,0,0,127,44,34,255,0,0,
Body,Eisen,Samarra,1400000000.000000,0.000000,0,1,0,0,0,1751592.172629,3,0,1,21,34,255,255,255,0,0,0,127,44,34,255,0,0,
Lpoint,Salvatore Lpoint,Lombardi,Salvatore,2,akra,epitaph,,,,,
Lpoint,Brammell,Samarra,Brammell,2,watts,ripon,,,,,
