Center,bumpys_star_center,0,0,0,1,0,0,0,0,,,,

Star,Bumpys,bumpys_star_center,0,0,0,1,0,0,0,5.00E+06,5

Body,Pinetop,Bumpys,40000000000.000000,0.000000,0,1,0,0,0,2492873.928037,2,0,1,2,18,255,255,255,0,0,0,127,44,34,255,0,0,
Body,Perkins,Pinetop,400000000.000000,0.000000,0,1,0,0,0,354401.397934,3,0,1,15,41,255,255,255,0,0,0,127,44,34,255,0,0,
Body,Keylime,Pinetop,630000000.000000,30.000000,0,1,0,0,0,403868.479674,3,0,1,28,44,255,255,255,0,0,0,127,44,34,255,0,0,
Station,Keylime Refinery,Keylime,15000000.000000,0.000000,0,1,0,0,0,0.00E+00,1,15,0,10,

Body,Jellyroll,Bumpys,50000000000.000000,30.000000,0,1,0,0,0,4921536.912137,2,0,1,14,21,255,255,255,0,0,0,127,44,34,255,0,0,
Body,Sweet Sheila,Jellyroll,400000000.000000,30.000000,0,1,0,0,0,1182662.042796,3,0,1,16,49,255,255,255,0,0,0,127,44,34,255,0,0,
Body,Lubecks Hole,Jellyroll,630000000.000000,60.000000,0,1,0,0,0,1028844.015014,3,0,1,24,44,255,255,255,0,0,0,127,44,34,255,0,0,
Body,Goodboy,Jellyroll,860000000.000000,90.000000,0,1,0,0,0,1103015.361225,3,0,1,9,51,255,255,255,0,0,0,127,44,34,255,0,0,
Body,Sit,Jellyroll,1090000000.000000,120.000000,0,1,0,0,0,512666.497937,3,0,1,29,46,255,255,255,0,0,0,127,44,34,255,0,0,
Body,Stay,Jellyroll,1320000000.000000,150.000000,0,1,0,0,0,375124.876908,3,0,1,24,41,255,255,255,0,0,0,127,44,34,255,0,0,
Station,Rose Rock,Stay,15000000.000000,0.000000,0,1,0,0,0,0.00E+00,20,8,0,10,

Body,Woomera,Bumpys,62500000000.000000,60.000000,0,1,0,0,0,3759086.886196,2,0,1,0,2,255,255,255,0,0,0,127,44,34,255,0,0,
Station,Woomera Station,Woomera,15000000.000000,0.000000,0,1,0,0,0,0.00E+00,24,6,0,10,
Station,Woomera Leisure Station,Woomera,15000000.000000,127.000000,0,1,0,0,0,0.00E+00,11,106,0,10,

Body,Dizzy,Bumpys,78125000000.000000,90.000000,0,1,0,0,0,6547868.282113,2,0,1,26,7,255,255,255,0,0,0,127,44,34,255,0,0,
Body,Three Bears,Dizzy,400000000.000000,90.000000,0,1,0,0,0,270063.551483,3,0,1,6,49,255,255,255,0,0,0,127,44,34,255,0,0,
Body,Blue Aggie,Dizzy,630000000.000000,120.000000,0,1,0,0,0,1355696.396263,3,0,1,24,45,255,255,255,0,0,0,127,44,34,255,0,0,
Station,Dexters Dig,Blue Aggie,15000000.000000,0.000000,0,1,0,0,0,0.00E+00,20,7,0,10,
Station,Lunchbox,Blue Aggie,15000000.000000,127.000000,0,1,0,0,0,0.00E+00,22,53,0,10,
Body,Letdown,Dizzy,860000000.000000,150.000000,0,1,0,0,0,664350.433467,3,0,1,24,51,255,255,255,0,0,0,127,44,34,255,0,0,
Body,Redemption,Dizzy,1090000000.000000,180.000000,0,1,0,0,0,1418003.459095,3,0,1,7,41,255,255,255,0,0,0,127,44,34,255,0,0,

Belt,Magdalena Belt,Bumpys,97656250000.000000,120.000000,0,1,0,0,0,97656250000.000000,3,0,1,1,1,99,46,40,120,145,14,127,44,34,255,0,0,
Station,Asteroid Station,Magdalena Belt,13000000.000000,120.000000,0,1,0,0,0,0.00E+00,24,4,0,10,

Body,Ella,Bumpys,122070312500.000000,150.000000,0,1,0,0,0,2230109.561449,2,0,1,2,1,255,255,255,0,0,0,127,44,34,255,0,0,
Body,Jennys Beat,Ella,400000000.000000,150.000000,0,1,0,0,0,359544.959878,3,0,1,22,40,255,255,255,0,0,0,127,44,34,255,0,0,
Body,Hopkins Hazard,Ella,630000000.000000,180.000000,0,1,0,0,0,305485.761035,3,0,1,9,35,255,255,255,0,0,0,127,44,34,255,0,0,
Lpoint,Jennys Lpoint,Ella,Jennys Beat,2,xu_xuan,alcuin,,,,,
