Center,ripon_center,0,0,0,1,0,0,0,0,,,,

Star,Ripon,ripon_center,0,0,0,1,0,0,0,5.00E+06,5

Body,Paulus,Ripon,40000000000.000000,0.000000,0,1,0,0,0,6975432.599872,2,0,1,15,43,255,255,255,0,0,0,127,44,34,255,0,0,
Body,Nestor,Paulus,400000000.000000,0.000000,0,1,0,0,0,899935.660449,3,0,1,0,38,255,255,255,0,0,0,127,44,34,255,0,0,
Body,Obregon,Paulus,630000000.000000,30.000000,0,1,0,0,0,811536.022009,3,0,1,3,49,255,255,255,0,0,0,127,44,34,255,0,0,
Body,Cabron,Paulus,860000000.000000,60.000000,0,1,0,0,0,1345444.307609,3,0,1,27,45,255,255,255,0,0,0,127,44,34,255,0,0,
Body,Felix,Paulus,1090000000.000000,90.000000,0,1,0,0,0,1221894.529283,3,0,1,15,47,255,255,255,0,0,0,127,44,34,255,0,0,

Body,Kittredge,Ripon,50000000000.000000,30.000000,0,1,0,0,0,9371745.963927,2,0,1,29,25,255,255,255,0,0,0,127,44,34,255,0,0,
Body,Bolivar,Kittredge,400000000.000000,30.000000,0,1,0,0,0,1010283.915285,3,0,1,3,50,255,255,255,0,0,0,127,44,34,255,0,0,
Body,Hastings,Kittredge,630000000.000000,60.000000,0,1,0,0,0,1968766.687088,3,0,1,14,33,255,255,255,0,0,0,127,44,34,255,0,0,
Body,Gilmour,Kittredge,860000000.000000,90.000000,0,1,0,0,0,2069686.504458,3,0,1,23,31,255,255,255,0,0,0,127,44,34,255,0,0,
Body,Albertus,Kittredge,1090000000.000000,120.000000,0,1,0,0,0,1122062.194018,3,0,1,29,32,255,255,255,0,0,0,127,44,34,255,0,0,
Station,Ripon STC,Albertus,15000000.000000,0.000000,0,1,0,0,0,0.00E+00,36,68,0,10,
Body,Monaghan,Kittredge,1320000000.000000,150.000000,0,1,0,0,0,595043.578121,3,0,1,6,33,255,255,255,0,0,0,127,44,34,255,0,0,
Body,Carlotta,Kittredge,1550000000.000000,180.000000,0,1,0,0,0,1487161.989008,3,0,1,3,44,255,255,255,0,0,0,127,44,34,255,0,0,
Body,Wake,Kittredge,1780000000.000000,210.000000,0,1,0,0,0,1464103.726938,3,0,1,21,47,255,255,255,0,0,0,127,44,34,255,0,0,
Station,Ripon System Defense Station,Wake,15000000.000000,0.000000,0,1,0,0,0,0.00E+00,15,71,0,10,
Body,Weller,Kittredge,2010000000.000000,240.000000,0,1,0,0,0,2166390.683887,3,0,1,20,37,255,255,255,0,0,0,127,44,34,255,0,0,
Body,Stannor,Kittredge,2240000000.000000,270.000000,0,1,0,0,0,1942897.999725,3,0,1,11,52,255,255,255,0,0,0,127,44,34,255,0,0,

Body,Morte Subite,Ripon,62500000000.000000,60.000000,0,1,0,0,0,9725150.303659,2,0,1,6,9,255,255,255,0,0,0,127,44,34,255,0,0,
Body,Alma,Morte Subite,400000000.000000,60.000000,0,1,0,0,0,1096899.030756,3,0,1,5,43,255,255,255,0,0,0,127,44,34,255,0,0,
Station,Alma agricultural orbital,Alma,15000000.000000,0.000000,0,1,0,0,0,0.00E+00,2,48,0,10,
Station,Alma Transfer Station,Alma,15000000.000000,127.000000,0,1,0,0,0,0.00E+00,0,122,0,10,
Body,Grande Cailliou,Morte Subite,630000000.000000,90.000000,0,1,0,0,0,676711.428010,3,0,1,29,35,255,255,255,0,0,0,127,44,34,255,0,0,
Body,Daleena,Morte Subite,860000000.000000,120.000000,0,1,0,0,0,1082653.126607,3,0,1,9,33,255,255,255,0,0,0,127,44,34,255,0,0,

Body,Maudite,Ripon,78125000000.000000,90.000000,0,1,0,0,0,3981566.820276,2,0,1,1,41,255,255,255,0,0,0,127,44,34,255,0,0,
Body,En Panne,Maudite,400000000.000000,90.000000,0,1,0,0,0,817272.956002,3,0,1,27,31,255,255,255,0,0,0,127,44,34,255,0,0,
Body,Putain,Maudite,630000000.000000,120.000000,0,1,0,0,0,584399.184073,3,0,1,13,48,255,255,255,0,0,0,127,44,34,255,0,0,
Body,Salope,Maudite,860000000.000000,150.000000,0,1,0,0,0,593885.201744,3,0,1,15,47,255,255,255,0,0,0,127,44,34,255,0,0,

Body,Roux-Lough,Ripon,97656250000.000000,120.000000,0,1,0,0,0,4385021.515549,2,0,1,17,5,255,255,255,0,0,0,127,44,34,255,0,0,
Body,D Arcy,Roux-Lough,400000000.000000,120.000000,0,1,0,0,0,1030268.791984,3,0,1,27,49,255,255,255,0,0,0,127,44,34,255,0,0,
Lpoint,En Panne Lpoint,Maudite,En Panne,1,li_po,,,,,
Lpoint,Grande Cailliou,Morte Subite,Grande Cailliou,1,lombard,,,,,
