;Key Phrase_to_localise Sound_file_URL Comments,
;,
;PLEASE NOTE THAT ALL COMMENTS REFER TO THE TEXT IMMEDIATELY FOLLOWING THE COMMENT.,
;,
;List of possible cargo for trading, theft etc. 
;,
; ONSCREEN TEXT ONLY, NEVER SPOKEN
;,
; Must be restricted to 17 characters per name.,
;,
Cargo_WasteBlocks,Lithium
Cargo_PlasticWaste,Beryllium
Cargo_OrganicPulp,Boron
Cargo_WastePaper,Carbon
Cargo_DiseasedSewage,Sodium
Cargo_FrozenSewage,Magnesium
Cargo_RawSewage,Aluminum
Cargo_SugarCane,Silicon
Cargo_Fish,Phosphorus
Cargo_Fruit,Potassium
Cargo_Grain,Calcium
Cargo_Meat,Scandium
Cargo_Potatoes,Titanium
Cargo_Rice,Vanadium
Cargo_Soya,Chromium
Cargo_Vegetables,Vegetables
Cargo_EdibleFungi,Edible Fungi
Cargo_FoodBlocks,Food Blocks
Cargo_FoodPills,Food Pills
Cargo_MealInABar,Synthetic Carbos
Cargo_PseudoShake,Synthetic Fats
Cargo_RecoveredMeat,Recovered Meat
Cargo_SyntheticCheese,Synthetic Cheese
Cargo_SyntheticProtein,Synthetic Protein
Cargo_SurvivalRations,Survival Rations
Cargo_DrinkingWater,Drinking Water
Cargo_Apes,Manganese
Cargo_Birds,Iron
Cargo_DonorPigs,Cobalt
Cargo_DrugLeeches,Nickel
Cargo_Giraffes,Copper
Cargo_Horses,Zinc
Cargo_Lions,Gallium
Cargo_Weasels,Germanium
Cargo_Yaks,Arsenic
Cargo_Zebras,Selenium
Cargo_AttackDogs,Hydrogen
Cargo_BiomassProcessingWorms,Helium
Cargo_Camels,Nitrogen
Cargo_CancerMice,Oxygen
Cargo_Chickens,Fluorine
Cargo_Cows,Neon
Cargo_Dogs,Chlorine
Cargo_EngineeredInsects,Argon
Cargo_Goats,Bromine
Cargo_Insects,Krypton
Cargo_Pigs,Rubidium
Cargo_Rodents,Strontium
Cargo_Primates,Yttrium
Cargo_HYL,Zirconium
Cargo_Foetuses,Niobium
Cargo_CloneBoneTissue,Ruthenium
Cargo_CloneEyes,Rhodium
Cargo_CloneGlands,Palladium
Cargo_CloneHearts,Silver
Cargo_CloneIntestines,Cadmium
Cargo_CloneKidneys,Indium
Cargo_CloneLimbs,Tin
Cargo_CloneLivers,Antimony
Cargo_CloneLungs,Molybdenum
Cargo_CloneSkin,Xenon
Cargo_VatGrownMuscle,Radon
Cargo_BlankTissueCulture,Caesium
Cargo_CommonStrandMaterial,Barium
Cargo_DNAChangers,Lanthanum
Cargo_DNASequencers,Cerium
Cargo_DNATattoos,Praseodymium
Cargo_GeneticMarkerAgents,Neodymium
Cargo_GeneticRejuvinations,Samarium
Cargo_TransplantEyes,Europium
Cargo_TransplantGlands,Gadolinium
Cargo_TransplantHearts,Terbium
Cargo_TransplantIntestine,Dysprosium
Cargo_TransplantKidneys,Holmium
Cargo_TransplantLivers,Erbium
Cargo_TransplantLungs,Thulium
Cargo_TransplantSkin,Ytterbium
Cargo_Houseplants,Lutetium
Cargo_PotPlants,Hafnium
Cargo_Seedlings,Tantalum
Cargo_Seeds,Tungsten
Cargo_Algae,Rhenium
Cargo_PlantPulp,Osmium
Cargo_Woodpulp,Iridium
Cargo_Trees,Platinum
Cargo_SlimeMould,Gold
Cargo_Yeast,Mercury
Cargo_NitroBacteria,Thallium
Cargo_SoilBacteria,Lead
Cargo_TerraformingBacteria,Bismuth
Cargo_RecyclingBacteria,Polonium
Cargo_AnimalFeed,Astatine
Cargo_Compost,Francium
Cargo_Fertiliser,Radium
Cargo_Hydrocarbons,Actinium
Cargo_Soil,Thorium
Cargo_SportingBodyArmour,Protactinium
Cargo_Footballs,Uranium
Cargo_GolfSupplies,Chalcopyrite
Cargo_NullBox,Galena
Cargo_PaintGuns,Marcasite
Cargo_Scuba,Pyrite
Cargo_TennisEquipment,Sphalerite
Cargo_SportsClothes,Anatase
Cargo_ZeroGGymnasia,Zero-G Gymnasia
Cargo_SportingWeapons,Boehmite
Cargo_Antiques,Antiques
Cargo_Paintings,Paintings
Cargo_Sculpture,Sculpture
Cargo_Caviar,Brookite
Cargo_Chocolate,Corundum
Cargo_Lobster,Diaspore
Cargo_RealCoffee,Real Coffee
Cargo_RealMeat,Real Meat
Cargo_RealTea,Real Tea
Cargo_Shellfish,Shellfish
Cargo_Milk,Milk
Cargo_Spices,Fluorite
Cargo_Game,Halite
Cargo_Cigarettes,Tolbachite
Cargo_Cigars,Sellaite
Cargo_LeafTobacco,Moschelite
Cargo_Aphrodisiacs,Aphrodisiacs
Cargo_Caffeine,Azurite
Cargo_PhysicalEnhancers,Physical Enhancers
Cargo_ErzatzCoffee,Calcite
Cargo_Euphorics,Euphorics
Cargo_Halluciogenics,Hallucinogenics
Cargo_MemoryEnhancers,Memory Enhancers
Cargo_MoodEnhancers,Mood Enhancers
Cargo_MoodStabilsers,Mood Stabilisers
Cargo_Stimulants,Stimulants
Cargo_Tranquilisers,Tranquilisers
Cargo_Spirits,Sake
Cargo_Wine,Wine
Cargo_Champagne,Champagne
Cargo_Scotch,Scotch
Cargo_RealBeer,Beer
Cargo_ZeroBrew,GaoLiang
Cargo_Fur,Dolomite
Cargo_FurCoats,Malachite
Cargo_Vatfur,Nesosilicates
Cargo_BodyComps,Olivine
Cargo_GoldJewellery,Topaz
Cargo_Jewellery,Sorosilicates
Cargo_SmartJewels,Cyclosilicates
Cargo_Watches,Neptunium
Cargo_Books,Books
Cargo_Cosmetics,Cosmetics
Cargo_DesignerClothes,Designer Clothes
Cargo_MusicalInstruments,Music Instruments
Cargo_Perfume,Perfume
Cargo_Toys,Toys
Cargo_NaturalFibreClothing,Natural Clothing
Cargo_LuxuryFurniture,Luxury Furniture
Cargo_CorporateData,Promethium
Cargo_XenoData,Technetium
Cargo_ResearchData,Plutonium
Cargo_PersonalData,Americium
Cargo_Mail,Mail
Cargo_ConfidentialData,Curium
Cargo_GovernmentData,Berkelium
Cargo_PoliceData,Californium
Cargo_MilitaryIntelligence,Einsteinium
Cargo_SecretData,Fermium
Cargo_Autopilots,Mendelevium
Cargo_MissileAI,Nobelium
Cargo_UtilitySoftware,Lawrencium
Cargo_ComputerGames,Rutherfordium
Cargo_NewsVids,Dubnium
Cargo_EntertainmentVids,Seaborgium
Cargo_InteractiveText,Bohrium
Cargo_MusicRecordings,Hassium
Cargo_CorporatePropaganda,Meitnerium
Cargo_CapsuleDriveGenerators,Cap Drive Generators
Cargo_CapsuleDriveParts,Cap Drive Parts
Cargo_JumpCapacitors,Jump Capacitors
Cargo_LDSCarrierFields,LDS Carrier Fields
Cargo_LDSClassOnes,LDS Class 1
Cargo_LDSClassTwos,LDS Class 2
Cargo_LDSClassThrees,LDS Class 3
Cargo_LDSFieldGenerators,LDS Generators
Cargo_LDSFieldNodes,LDS Field Nodes
Cargo_LDSGeneratorParts,LDS Generator Parts
Cargo_ShipInstruments,Ship Instruments
Cargo_ShipSystems,Ship Systems
Cargo_AISystems,AI Systems
Cargo_CompParts,Comp Parts
Cargo_CPUCores,CPU Cores
Cargo_CPUParts,CPU Parts
Cargo_AudioEquipment,Audio Equipment
Cargo_AudioVisualEquipment,AV Equipment
Cargo_DataConsoles,Data Consoles
Cargo_DataScreens,Data Screens
Cargo_PersonalCommunicators,Mobile Comms.
Cargo_HandheldScientificInstruments,Sci. Instruments
Cargo_DataCards,Data Cards
Cargo_DataChips,Data Chips
Cargo_DataModules,Data Modules
Cargo_MemoryModules,Memory Modules
Cargo_NanoAssemblers,NanoAssemblers
Cargo_NanoFactories,NanoFactories
Cargo_NanoProgrammers,Ununbium
Cargo_NanoSurgeons,Ununquadium
Cargo_NeuroConnectors,Carbon Nanotubes
Cargo_PreprogrammedNanotech,Silicon Nanotubes
Cargo_TerraformingNanotech,Titanium Nanotubes
Cargo_GeneWriters,Carbon Fullerenes
Cargo_CryogenicTanks,Silicon Fullerenes
Cargo_Medkits,Titanium Full.
Cargo_OrganMatrices,Carbon Nanosheets
Cargo_RemoteTables,Silicon Nanosheets
Cargo_Autodocs,Autodocs
Cargo_Autosurgs,Autosurgs
Cargo_HKCounters,Titanium Nanoshe.
Cargo_MolecularImagers,Molecular Imagers
Cargo_NanosurgeryEquipment,Nanosurgery Kits
Cargo_NMRs,NanoCarbonites
Cargo_SurgeryKits,Surgery Kits
Cargo_CyberEyes,NanoSilicites
Cargo_CyberLimbs,Cyber Limbs
Cargo_CyberneticJackPlugs,NanoAnonates
Cargo_CyberneticOrgans,Cybernetic Organs
Cargo_RoboticArms,Robotic Arms
Cargo_RoboticChassis,Robotic Chassis
Cargo_RoboticCPUs,Robotic CPUs
Cargo_RoboticSensors,Robotic Sensors
Cargo_DomesticRobots,Domestic Robots
Cargo_ConstructionRobots,Robo-Constructors
Cargo_SecurityRobots,Security Robots
Cargo_AstronomicalInstruments,Astro-Instruments
Cargo_LaserDetectors,NanoPhosphates
Cargo_MonitoringDevices,NanoOxides
Cargo_BricABrac,NanoSulfides
Cargo_ConsumerGoods,Liq. CarbonFull.
Cargo_OfficeSupplies,Liq. SiliconFull.
Cargo_ReligiousMaterial,Liq. TitaniumFull.
Cargo_Clothing,Clothing
Cargo_DisposableClothing,Nano Lubricants
Cargo_HandTools,Hand Tools
Cargo_Uniforms,Uniforms
Cargo_Furniture,Furniture
Cargo_CleaningProducts,Cleaning Products
Cargo_HygieneGoods,Hygiene Goods
Cargo_HumanitarianAid,Bonding Full.
Cargo_WoundDressings,SAC Fibres
Cargo_Anaesthetics,Anaesthetics
